"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Armenia","ARM","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.4","7","6.1","5.1","4.8","3.6","2.6","3.1","2.9","2.5","1.1","1","1","0.9","0.9","0.8","0.8","","",
"American Samoa","ASM","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5","12","11.3","11.1","9.2","10.5","11.9","10.4","10","9.7","9.4","9.3","9.1","8.7","8","","",
"Australia","AUS","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2.1","1.9","1.8","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","","",
"Austria","AUT","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.1","6","5.7","5.6","5.4","5.1","5.1","5.2","5.2","4.9","4.8","5.5","5.3","5.2","5.1","4.8","4.7","","",
"Azerbaijan","AZE","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8","14.4","12.3","9.3","6.9","4.3","2.9","3.1","2.7","2.3","1","3.1","1.7","1.9","1.6","1.3","1.2","","",
"Burundi","BDI","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","240.2","181.4","190.2","213.8","241.2","206.7","145.7","124.3","116.8","18.3","17.5","13.4","13.4","13.9","33.9","10.7","12.3","","",
"Belgium","BEL","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1","11.3","11.1","5.8","5.6","5.5","5.6","5.7","5.5","5.3","5.3","5.2","5","5","5.6","5.4","5.3","","",
"Benin","BEN","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148.1","173.6","168.2","211.1","197.2","198.2","157.4","154.4","149.9","126.9","122.8","55.9","45.4","3.8","3.7","3.6","3.5","","",
"Burkina Faso","BFA","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145.7","139.7","137.4","112.6","82.1","62.3","50.5","49.9","47.7","46.8","44.5","44.7","43.5","43.4","42.6","43.3","42.8","","",
"Bangladesh","BGD","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9","16.8","14","15.6","22.9","21.2","8.7","","",
"Bulgaria","BGR","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4","10.3","9.6","7.9","7.6","3","2.6","2.5","2.3","1.9","1.8","1.5","1.4","1.3","1.2","1.1","1","","",
"Bahrain","BHR","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","0.6","0.5","0.6","0.9","0.8","1","0.8","0.8","1.2","1","1.1","1","","",
"Bahamas, The","BHS","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3","9.8","8.5","10.7","10.6","10.3","10.4","10.2","10.8","13.8","13.8","11.4","11","","",
"Bosnia and Herzegovina","BIH","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.3","45.3","41.2","37.4","30.9","31.6","16.3","28.9","27.9","25.6","25.6","25.2","23.9","22.9","16.1","14.9","13.7","","",
"Belarus","BLR","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.6","26.6","32.9","26.8","9.5","8.3","2.1","2","1.6","2.5","0.9","0.9","0.9","0.6","0.6","0.5","0.5","","",
"Belize","BLZ","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.4","38","37","36.5","35.3","35.8","36.5","36.7","35.4","34.3","34.2","34.6","34.6","34.7","34.3","","",
"Bermuda","BMU","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","173.5","172.1","153.2","143.9","128.6","106.2","93.7","95.2","85.4","70","67.6","60.8","51.1","49.7","46.6","39.2","37.3","","",
"Brazil","BRA","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9","5.5","4.8","5.2","4.8","4.7","4.2","","",
"Barbados","BRB","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.6","7.2","7.2","7.6","7.1","7.7","7.6","7.3","7.3","","",
"Brunei Darussalam","BRN","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.9","9.1","9.2","9.9","13.6","11.9","10.7","10","10.4","1.2","1.5","1.1","1.2","1.1","","",
"Bhutan","BTN","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","17.6","16.9","14.1","8.8","7.2","6.8","6.1","6.1","6","4.8","4.2","4","3.8","3.9","3.5","3.7","","",
"Botswana","BWA","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4","10.2","10","9.7","9.3","1.7","1.4","1.5","1.1","0.8","0.9","0.8","0.7","0.8","0.7","0.6","0.6","","",
"Central African Republic","CAF","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198.3","210.2","217.4","215","210.8","237.6","223.7","208.8","156.5","154","144.7","200.4","181.3","186","154.7","143.4","127.8","","",
"Canada","CAN","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.9","0.9","0.8","0.8","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.3","0.3","","",
"Central Europe and the Baltics","CEB","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1454545454545","11.4181818181818","10.0090909090909","8.96363636363636","8.21818181818182","5.66363636363636","5.06363636363636","5.05454545454545","4.95454545454545","4.44545454545455","4.37272727272727","3.90909090909091","3.5","3.65454545454545","2.89090909090909","2.73636363636364","2.60909090909091","","",
"Switzerland","CHE","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.9","8.9","9","2.5","2.4","2.4","2.3","2.4","2.4","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3","","",
"Channel Islands","CHI","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.6","12.5","12.8","12.3","11.1","10","9.4","9.3","7.6","7","5.9","5.9","5.9","5.9","5.9","5.7","2.7","","",
"China","CHN","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","0.9","1.7","1.6","1.5","1.2","1.1","","",
"Cote d'Ivoire","CIV","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139.5","133.6","134.9","134.1","135.8","135.1","133.3","133","132.6","130","44.4","20","18.6","18.9","16.5","2.7","2.7","","",
"Cameroon","CMR","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","193","183.3","172.1","150.9","143.5","151.7","128.6","46.2","40.4","36","36.4","34.6","33","32.2","35.8","24.8","24.8","","",
"Congo, Dem. Rep.","COD","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1486.1","1229.1","1190","1076.9","871.8","935.4","847.6","735.1","551.4","284.7","200.1","30","29.3","29.3","28.6","26.7","16.3","","",
"Congo, Rep.","COG","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168.9","172.3","158.1","139.9","150.1","106.4","86.5","95.2","85.2","55.3","52.1","52.7","52.3","61.2","77.7","75.5","62.2","","",
"Colombia","COL","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","25.6","24.7","19.1","18.6","14.9","13.1","14.7","8","7.6","7.5","7.5","14.3","14.1","14","14","14.1","","",
"Comoros","COM","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158","157.8","148.6","152.3","144.7","138.3","138","114.9","90.3","86.9","89.7","98.4","84.1","82.5","54.2","","",
"Cabo Verde","CPV","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","45.6","40.1","35.7","17","18.5","17","14.9","13.5","14.3","14.8","14.7","15.4","14.4","13","","",
"Costa Rica","CRI","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6","14.7","12.6","12.5","12.7","11.4","10.5","10.1","9.8","15.8","11.9","11.5","11.1","9.1","8.6","9.5","9.6","","",
"Caribbean small states","CSS","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3","60.9","43.7090909090909","41.5909090909091","35.1","30.6833333333333","24.4833333333333","24.8333333333333","23.2538461538462","20.7769230769231","20.3923076923077","20.1230769230769","19.8384615384615","19.5153846153846","19.2153846153846","18.4230769230769","18.0846153846154","","",
"Cuba","CUB","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1","11.7","12.6","13.1","12.4","12.6","13","12.5","12.2","12.4","11.9","5.6","","",
"Czech Republic","CZE","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10.8","9.5","8.9","10.6","9.6","9.2","9.3","8.1","8.1","7","6.9","6.7","5.7","1","1","1.1","","",
"Germany","DEU","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9","5.9","4.7","5.1","5.7","5.6","4.7","4.8","4.6","4.9","4.8","8.8","6.9","6.7","6.8","6.5","6.5","","",
"Djibouti","DJI","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","279.6","267","251.6","245.2","240.1","214.9","214.8","195.7","214.2","202.7","196.6","156","58.8","41.9","39.7","","",
"Dominica","DMA","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.2","30","27.1","25.5","22.6","22","21.8","15.3","16.6","15.7","15","15.7","15.5","14.7","15.2","","",
"Denmark","DNK","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","","",
"Dominican Republic","DOM","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.3","25.4","30.8","30.2","31.1","19.4","21","20.5","19.3","18.3","17.3","16.9","15.3","14.8","14.5","14.1","13.7","","",
"Algeria","DZA","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3","14.6","12.4","13.4","13.2","10.8","12.1","12.9","12.1","12.1","12.4","11","10.9","11.1","12.5","11.8","11.3","","",
"East Asia & Pacific (excluding high income)","EAP","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.0705882352941","72.9055555555556","59.4222222222222","53.6777777777778","45.2444444444445","41.2444444444444","34.6166666666667","34.4","31.5222222222222","35.2315789473684","34.4666666666667","32.2238095238095","26.7904761904762","23.1761904761905","22.8333333333333","21.2333333333333","20.4904761904762","","",
"Early-demographic dividend","EAR","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5863636363637","85.68","77.2566037735849","70.0679245283019","69.6611111111111","60.6425925925926","52.4166666666667","50.0611111111111","47.5055555555556","44.8803571428571","42.1950819672131","39.9573770491803","37.316393442623","34.9852459016394","35.6590163934426","35.5213114754098","28.1819672131148","","",
"East Asia & Pacific","EAS","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.6130434782609","55.85","45.6708333333333","40.148","33.984","31.064","26.212","26.212","24","26.9461538461538","26.2275862068966","24.6310344827586","20.3689655172414","17.7448275862069","17.4931034482759","16.3275862068965","15.7655172413793","","",
"Europe & Central Asia (excluding high income)","ECA","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7466666666667","18.5","21.44375","17.6823529411765","14.6176470588235","11.3058823529412","9.64444444444444","11.2333333333333","10.1333333333333","8.62777777777778","7.82631578947368","6.06315789473684","5.71578947368421","5.5","4.80526315789474","4.23684210526316","3.73157894736842","","",
"Europe & Central Asia","ECS","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4487804878049","12.9190476190476","13.3558139534884","11.2133333333333","9.72444444444445","7.98695652173913","7.05106382978723","7.71276595744681","6.95744680851064","6.25208333333333","5.76122448979592","4.8530612244898","4.53877551020408","4.45510204081633","4.00612244897959","3.682","3.312","","",
"Ecuador","ECU","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.6","47.4","38.1","31.8","29.2","35.3","35.1","32.6","28.8","29.9","25.3","24","22","32.4","34","33.3","33","","",
"Egypt, Arab Rep.","EGY","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.7","89.3","131.7","94.7","53.8","44.9","41.7","30.9","29.5","28.6","26.9","26","23.2","22.6","22.2","42.6","20.3","","",
"Euro area","EMU","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2","10.81875","9.09375","7.61764705882353","6.95294117647059","6.52777777777778","5.8","5.97222222222222","5.50526315789474","5.23684210526316","4.84210526315789","4.6","4.25263157894737","4.05263157894737","3.76842105263158","3.6421052631579","3.21052631578947","","",
"Eritrea","ERI","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155.6","130.4","115.9","125.8","102.2","76.5","69.2","62.6","52.3","50.5","41.5","38.1","37.6","27","23.7","21.3","","",
"Spain","ESP","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8","17","16.5","16.2","15.1","14.9","15","15.1","4.7","5","5","4.5","4.4","4.3","4.1","4","3.9","","",
"Estonia","EST","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","7.5","6.2","5.1","2","1.7","1.7","1.9","1.8","1.6","1.5","1.4","1.3","1.2","1.2","1.1","1","","",
"Ethiopia","ETH","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","487.4","80.7","67.6","47.8","43","31.1","268.4","200.4","189.1","141.9","105","93.7","79.1","69.3","57.8","52.7","45.4","","",
"European Union","EUU","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.05","10.8208333333333","9.4","8.128","7.54","6.55","5.86538461538461","5.98461538461539","5.58148148148148","5.27407407407407","5.0037037037037","4.58518518518519","4.25185185185185","4.1962962962963","3.68518518518519","3.54444444444444","3.2","","",
"Fragile and conflict affected situations","FCS","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","257.75","195.928571428571","194.666666666667","171.493333333333","166.803333333333","157.833333333333","125.929032258065","115.238709677419","101.858064516129","83.9147058823529","79.4971428571428","68.3914285714286","72.3472222222222","73.7527777777778","76.9583333333333","69.8111111111111","56.5388888888889","","",
"Finland","FIN","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","1.2","1.2","1.1","1","1","0.9","1","1","0.9","0.9","0.9","0.9","0.9","0.8","0.8","0.7","","",
"Fiji","FJI","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.2","28.9","28.4","25.8","25.3","25.2","25.3","23.8","25.1","24","23.1","22.5","21.3","17.9","16.9","15.9","14.5","","",
"France","FRA","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","1.1","1.2","1.1","1.1","1","0.9","0.9","0.9","0.9","0.9","0.9","0.8","0.7","0.7","0.7","0.7","","",
"Faroe Islands","FRO","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5","134.1","127.6","135.9","137","137.5","135.7","137.8","139","139.8","141","141.2","141.1","140.4","141.7","141.7","141.4","","",
"Gabon","GAB","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.8","24.2","25.6","20.3","17.8","21.9","17.3","14.5","12.5","12.9","15.1","14.3","7.2","6.1","13.3","","",
"United Kingdom","GBR","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0.9","0.7","0.7","0.8","0.8","0.7","0.7","0.7","0.7","0.3","0.3","0.1","0.1","0","0","0","","",
"Georgia","GEO","Cost of business start-up procedures (% of GNI per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7","13.7","13.7","10.9","9.5","4","3.7","5","4.7","4.1","3.8","3.7","3.4","2.6","2.5","2.2","2.1","","",
